"annotation"	"coefficient.agl"	"pvalue.agl"	"adj.pvalue.agl"
"MLLT11"	3.61828473342573	2.51291031313111e-16	3.03282041115832e-14
"CREG2"	4.03420630136039	2.52991794789521e-16	3.04498151695848e-14
"HBE1"	-7.19566347603284	2.56343260895677e-16	3.07688956131366e-14
"A_24_P341546"	-4.19530829729613	2.57627473908942e-16	3.08292352722717e-14
"BX648591"	4.41725438648043	2.58249495349434e-16	3.08292352722717e-14
"ORM2"	-3.90068695526409	2.6054928832783e-16	3.10194872236583e-14
"FLJ40504"	-5.7447488401423	2.63519083990251e-16	3.1288261834529e-14
"CDCA8"	-4.59000281601007	2.66824628192314e-16	3.15953443156781e-14
"POU5F1"	-5.6610893612696	2.74009169098643e-16	3.23588623862163e-14
"MAPK10"	3.73633938167908	2.82084581370673e-16	3.32232111104425e-14
"MGC33962"	4.11795182474832	2.84367256893161e-16	3.34025079213194e-14
"FCGR3A"	3.87427637081065	2.88187232204067e-16	3.3760942127885e-14
"FAM64A"	-4.69161554502363	2.90023676740526e-16	3.38857184651278e-14
"MCF2L"	3.26181754419971	2.91017884721902e-16	3.3911688842753e-14
"FSTL5"	4.72046898479167	2.9216481455995e-16	3.39552710805111e-14
"MYB"	-5.48301135899885	2.98437446649022e-16	3.45408165743847e-14
"BM714416"	5.26870899889517	2.98775586676064e-16	3.45408165743847e-14
"AF268617"	-3.75175083364535	3.03949063608619e-16	3.48134649541835e-14
"A_24_P780319"	-4.79422744600916	3.04085516375656e-16	3.48134649541835e-14
"NRXN3"	4.40382324368984	3.04686886493618e-16	3.48134649541835e-14
"AK055409"	5.99175198119207	3.04701899028403e-16	3.48134649541835e-14
"BAALC"	5.33309256010813	3.05096264764304e-16	3.48134649541835e-14
"MOBP"	5.63354875900505	3.07646103879009e-16	3.50127993797928e-14
"VWF"	4.79476771324637	3.08437171017728e-16	3.50127993797928e-14
"ECE2"	3.93523490296034	3.09703301454077e-16	3.50238114221897e-14
"APBB1"	3.5474799983357	3.10128670943793e-16	3.50238114221897e-14
"FLJ25530"	3.91732881116758	3.16491396745615e-16	3.56507270523887e-14
"ATP1B1"	3.57956265643625	3.1762254170547e-16	3.56704562687561e-14
"SLC1A2"	5.46179789888305	3.182904750029e-16	3.56704562687561e-14
"CLU"	3.47449321197994	3.20424805538455e-16	3.57705401786618e-14
"FLJ30834"	4.13042279561286	3.21616193149399e-16	3.57705401786618e-14
"CR589996"	3.74008523962559	3.21626263243983e-16	3.57705401786618e-14
"PALM"	3.66599569719179	3.24186712119631e-16	3.59642587124432e-14
"MLANA"	-4.13874832257621	3.31290904633464e-16	3.66598003311152e-14
"STX1A"	3.54809508887776	3.35707219724768e-16	3.70330907424131e-14
"EFHA2"	4.06787316498585	3.3635025850135e-16	3.70330907424131e-14
"MAGEA6"	-3.55522549088452	3.37434302893847e-16	3.7059565901074e-14
"TMEFF2"	3.5464525000404	3.40395095916013e-16	3.72848192132102e-14
"ANKRD43"	5.07217722418082	3.41182702959425e-16	3.72848192132102e-14
"IMP-1"	-4.45548192994941	3.52497847135455e-16	3.83392213764586e-14
"FAM64A"	-4.70605007983288	3.52576664225473e-16	3.83392213764586e-14
"CCDC3"	4.05273740742611	3.54543666246755e-16	3.84579204984844e-14
"FN1"	-4.16832306640139	3.69202283696921e-16	3.9816679754686e-14
"NNMT"	-3.79589004760306	3.69706161092106e-16	3.9816679754686e-14
"PCNXL2"	3.1840543895604	3.6978910882775e-16	3.9816679754686e-14
"VIL1"	-3.65888288284217	3.81658775653765e-16	4.09501997923555e-14
"C13orf3"	-3.81193877057147	3.8286724955345e-16	4.09501997923555e-14
"HSD11B1"	3.91810923082295	3.8311288417423e-16	4.09501997923555e-14
"PLAU"	-3.88711008541266	3.84391834993026e-16	4.09871788909675e-14
"ENST00000176186"	3.21673914645691	3.89411599338138e-16	4.14218909697911e-14
"LOC389656"	4.04011807533045	3.96521322898657e-16	4.20375268303167e-14
"DLG7"	-4.45232836855995	3.97895646663084e-16	4.20375268303167e-14
"LOC112476"	4.54579367438773	3.9875531114814e-16	4.20375268303167e-14
"TSPYL4"	3.6924872335382	4.0023416096323e-16	4.20375268303167e-14
"PNMA5"	3.85908015926763	4.00237956379233e-16	4.20375268303167e-14
"IL17D"	3.53932667996948	4.00940651064231e-16	4.20375268303167e-14
"DISP2"	3.57057276140247	4.02219465128026e-16	4.20711983869984e-14
"GAP43"	5.04731773801937	4.07274846416312e-16	4.24289928128546e-14
"ENST00000327852"	-5.55802403498509	4.07571759509792e-16	4.24289928128546e-14
"AL355687"	3.89747115653843	4.14656370683098e-16	4.30644657694544e-14
"NSF"	3.22775735001749	4.17348061348626e-16	4.32417869884587e-14
"CR590043"	4.12997224339188	4.18611046695898e-16	4.32705926879941e-14
"FLJ10719"	-3.92632887463194	4.25081421221485e-16	4.38362721025377e-14
"CTNND2"	4.12522994695168	4.30113003218094e-16	4.4221411885463e-14
"SERPINA1"	-4.27992026299582	4.3082935255237e-16	4.4221411885463e-14
"FGL1"	-3.80198056702439	4.33980654340175e-16	4.44410352583175e-14
"LAMB1"	-2.79704060923419	4.35433638235086e-16	4.44861282821059e-14
"SOX8"	3.84744714209224	4.36507267216987e-16	4.44923451417853e-14
"ABAT"	3.86741880187182	4.43152592464474e-16	4.49694081029477e-14
"THC2422324"	3.76278677360912	4.43234929971463e-16	4.49694081029477e-14
"NEFH"	3.92270002775738	4.44403912127251e-16	4.49841204231849e-14
"GLS"	3.7989107287174	4.46741690227299e-16	4.51168027433919e-14
"LOC201229"	3.31211117106929	4.52813469855049e-16	4.56251113399132e-14
"SMC4L1"	-3.76354974530365	4.56782952456946e-16	4.59197525958492e-14
"AF052141"	4.23867236327627	4.65873436394139e-16	4.66203113158301e-14
"MAGEA6"	-3.76762481609457	4.65874135977998e-16	4.66203113158301e-14
"LOXL2"	-4.26247139462689	4.68581940599127e-16	4.67847118919551e-14
"TNFRSF25"	3.61237390988786	4.77449646641992e-16	4.74672607276459e-14
"ZIC1"	3.85790259476667	4.78384581359602e-16	4.74672607276459e-14
"DMRTC1"	4.143441071616	4.7865963675644e-16	4.74672607276459e-14
"MAD2L1"	-3.45930606679465	4.86263923640267e-16	4.81034463552345e-14
"A_24_P112542"	-4.53179576508052	4.87264884206582e-16	4.81034463552345e-14
"CKS1B"	-3.16899503107545	4.89690923836676e-16	4.81812704112758e-14
"AK097484"	3.02180398113227	4.90246702188438e-16	4.81812704112758e-14
"SULT4A1"	4.20952548835306	4.97331801093991e-16	4.86155644768542e-14
"BUB1"	-3.91366109180394	4.97681307630275e-16	4.86155644768542e-14
"BAMBI"	-3.07477872512048	4.99449778341277e-16	4.86155644768542e-14
"STEAP2"	2.91910744986721	5.00197572220696e-16	4.86155644768542e-14
"BM039"	-3.60517870506328	5.0019883780333e-16	4.86155644768542e-14
"KIAA0644"	3.32098782701943	5.0151077800099e-16	4.86354745879944e-14
"NMU"	-3.63377975089659	5.1438008729785e-16	4.96715334808682e-14
"HSPB2"	4.13905944749622	5.14472267032116e-16	4.96715334808682e-14
"AK126298"	4.58311199346511	5.15586243592814e-16	4.96715334808682e-14
"FKBP10"	-3.5717183129116	5.25981362982589e-16	5.05621165365167e-14
"SDC1"	-3.7933840057983	5.38785801534404e-16	5.16799105834234e-14
"PDZK3"	2.83436185625958	5.43201766502794e-16	5.19178988228731e-14
"EXO1"	-3.47575756069011	5.43630544684201e-16	5.19178988228731e-14
"A_24_P418216"	-3.38075232331908	5.44975575567558e-16	5.19334533845085e-14
"FBXW7"	3.85888444421482	5.46470093004922e-16	5.19631550991325e-14
"PRDM2"	2.9203248095063	5.48314482737042e-16	5.20223576017324e-14
"MOCOS"	-3.403123278914	5.4992032590068e-16	5.20223576017324e-14
"CYP26B1"	3.40748195109446	5.5132988234888e-16	5.20223576017324e-14
"THC2450799"	3.6459586347968	5.518294289319e-16	5.20223576017324e-14
"POU5F1"	-3.9395777571763	5.56253098966207e-16	5.23270982669902e-14
"PEPP-2"	-5.85202113094635	5.62970321860352e-16	5.28458316445452e-14
"A_24_P409420"	-4.6472202668842	5.66678794596441e-16	5.30805247876679e-14
"EIF4EBP1"	-3.4628853733153	5.68252960839262e-16	5.31147251545311e-14
"NDRG4"	7.94599828264373	5.8214243427535e-16	5.42974507009563e-14
"A_24_P358406"	-5.43617754789181	5.88362989471437e-16	5.47613866323511e-14
"DNCI1"	4.33494874788641	5.89877345782467e-16	5.47862614747771e-14
"WDHD1"	-3.14340613317321	5.92053012662139e-16	5.48723225722794e-14
"A_24_P745883"	4.96785094614803	6.0366258857117e-16	5.55481617983765e-14
"RUFY2"	3.12361881954906	6.03993688558994e-16	5.55481617983765e-14
"CENPE"	-3.25190728399806	6.04067593357532e-16	5.55481617983765e-14
"IMP-1"	-4.38577669185404	6.04402843996813e-16	5.55481617983765e-14
"C16orf45"	3.21410392394241	6.09516370678095e-16	5.59011767855102e-14
"TSGA2"	3.27877994498844	6.13014177444675e-16	5.61048454777542e-14
"AK126976"	3.28602805422744	6.18855057272324e-16	5.65216663638887e-14
"C3orf18"	2.70342430215666	6.23369585581751e-16	5.67396039839246e-14
"S100P"	-5.37439703128551	6.23824377415392e-16	5.67396039839246e-14
"SCGN"	3.71063934425784	6.30235015196805e-16	5.72042447367993e-14
"BC041979"	3.48476619275254	6.31992482988132e-16	5.72091693401805e-14
"KRT18"	-5.91142934013729	6.34992321702519e-16	5.72091693401805e-14
"HLXB9"	-3.52421158516049	6.35750482185304e-16	5.72091693401805e-14
"ENST00000268043"	-3.59774932907295	6.36527473914923e-16	5.72091693401805e-14
"TMCC2"	3.50380963255796	6.3680052371556e-16	5.72091693401805e-14
"ANXA2"	-4.17543337320896	6.39038009376793e-16	5.72930179386366e-14
"A_32_P100830"	3.97817628721993	6.44721163822088e-16	5.76848176127661e-14
"PCDH8"	3.15037370762212	6.53452929726054e-16	5.8347237105275e-14
"TACSTD1"	-3.55997002862944	6.57047586624728e-16	5.85492039107727e-14
"ASPA"	3.23719243956217	6.64520350445883e-16	5.90559636734327e-14
"THC2380864"	4.58005475014387	6.65423095726235e-16	5.90559636734327e-14
"TFPI"	-4.19663546265368	6.70829487819048e-16	5.94157464301988e-14
"CA313037"	3.46018779276811	6.76112076674072e-16	5.97631381093937e-14
"MAP6"	3.00831745530277	6.83535104080002e-16	6.02979531271859e-14
"ELAVL4"	4.14738858069293	6.86193713695935e-16	6.04111744215954e-14
"RAD54L"	-3.65929394309472	6.92428065115606e-16	6.08381146571873e-14
"TNFSF7"	-3.16068235443532	7.03237675372043e-16	6.16645395544296e-14
"MTHFD2"	-2.97784774414365	7.07298550806192e-16	6.18970769630813e-14
"A_23_P170713"	-3.25342947152332	7.18196284696716e-16	6.25445432800506e-14
"A_23_P399604"	-4.16453161626518	7.18518939106623e-16	6.25445432800506e-14
"CENPE"	-3.1274602967549	7.18968253771267e-16	6.25445432800506e-14
"CAMKK2"	3.72137158879307	7.23870394362122e-16	6.28465420844316e-14
"LEPREL1"	-3.21028521805815	7.26681834092881e-16	6.28822392366165e-14
"CTSL2"	-3.55260616002057	7.27144329339218e-16	6.28822392366165e-14
"RUNX1T1"	4.3499192979331	7.45280586654941e-16	6.4228453441926e-14
"FOXM1"	-3.9035936358598	7.46377715208231e-16	6.4228453441926e-14
"SKIP"	4.8866036864546	7.47097487169064e-16	6.4228453441926e-14
"AK131287"	4.37096173478159	7.49090571005659e-16	6.42740192868156e-14
"DPYSL2"	3.15219411538579	7.52028452965721e-16	6.44003157256084e-14
"KRTAP4-7"	3.3696869955212	7.56538572268766e-16	6.4660498090154e-14
"THC2374165"	-3.63557680436461	7.60674803298718e-16	6.48877762790602e-14
"M87790"	-9.3138264042249	7.74324638861917e-16	6.59241389725637e-14
"THRA"	4.11791582928469	7.7833141704181e-16	6.6137093775752e-14
"APOC3"	-3.03179476183739	7.93759444098245e-16	6.72343963176123e-14
"A_24_P247303"	-5.20535028344335	7.94305881697224e-16	6.72343963176123e-14
"GRID2"	4.36994153440032	8.02444641912953e-16	6.77926837766883e-14
"C2orf23"	2.85764517135377	8.04821051294402e-16	6.78629435785305e-14
"DHRS2"	-6.93104992678729	8.10359851629674e-16	6.81443449483126e-14
"ATP9A"	3.28558701907275	8.13315778186595e-16	6.81443449483126e-14
"CD44"	-3.29925734632967	8.13742265864277e-16	6.81443449483126e-14
"MAP1B"	3.70742332667618	8.14363003297537e-16	6.81443449483126e-14
"ENST00000285206"	3.82408050854662	8.29433821701791e-16	6.91806900511665e-14
"A_24_P290087"	-3.50648195972559	8.29897422252276e-16	6.91806900511665e-14
"KIAA0427"	2.78662261075329	8.45830112918188e-16	7.03604751190873e-14
"DKFZp761N1114"	3.71749543634448	8.47253450592911e-16	7.03604751190873e-14
"EFHA2"	4.4413855269969	8.5267483002552e-16	7.06770904865115e-14
"NT5E"	-3.23691702605625	8.90791584514857e-16	7.36974860627536e-14
"ANG"	-3.59247400926038	8.93407229184687e-16	7.37749492205122e-14
"CPS1"	-3.74492110129448	8.96210349795441e-16	7.38675738777927e-14
"FN1"	-3.79096973279845	9.03403250311874e-16	7.4320989118822e-14
"B3GAT1"	5.03388400388791	9.10411543025724e-16	7.47575504610525e-14
"CD69"	-3.26224819437821	9.17450668547096e-16	7.51950099252658e-14
"CDCA2"	-4.31563608490336	9.22279896913394e-16	7.54500524232818e-14
"CD69"	-3.26209098678016	9.35399252109072e-16	7.62980761482982e-14
"KIAA0672"	4.22555559150964	9.36119438299441e-16	7.62980761482982e-14
"KRT18"	-5.94146293089193	9.45397501421135e-16	7.69115882128368e-14
"LMO3"	4.33457248138566	9.4810464973064e-16	7.69892520652805e-14
"CPLX2"	3.79683226303504	9.51304115678574e-16	7.71065334056742e-14
"ARNT2"	3.68682406436134	9.53601024712113e-16	7.71503620932372e-14
"C5orf19"	4.07765717177386	9.63633070077335e-16	7.78186845617048e-14
"KCNQ2"	5.06391426300899	9.70663625514124e-16	7.82426123531394e-14
"DAO"	4.5725508949911	9.7794971725343e-16	7.86054897425525e-14
"ENST00000262795"	3.78885692737612	9.78744005125679e-16	7.86054897425525e-14
"CDH15"	3.65833286488307	9.848477212607e-16	7.89513599319413e-14
"CR593500"	3.00410183726624	9.97993171510778e-16	7.98594499410564e-14
"FLJ10781"	4.00792802150697	1.00643372206108e-15	8.03140522441367e-14
"DSCR1L1"	4.97480731121046	1.00859280901069e-15	8.03140522441367e-14
"A_24_P247074"	-4.25098734499455	1.00915883632887e-15	8.03140522441367e-14
"C10orf116"	4.2515026249826	1.03159352341575e-15	8.19510580057453e-14
"C5orf18"	3.12193550825007	1.03652508516452e-15	8.21941940728564e-14
"HK2"	-3.379320808889	1.04217873704625e-15	8.24568325449825e-14
"CNTNAP4"	3.7980982579569	1.04496180446649e-15	8.24568325449825e-14
"CRB1"	2.59513519260068	1.0454680232081e-15	8.24568325449825e-14
"ASTN"	4.11241400888878	1.05066290358432e-15	8.27180502103277e-14
"A_24_P281443"	-5.58302333821595	1.05553349402617e-15	8.29528478104895e-14
"AK123627"	2.94612660419235	1.06985182100382e-15	8.39279649080695e-14
"DKFZp762E1312"	-3.52898742177956	1.07958873384994e-15	8.45408425432472e-14
"INA"	3.97976711282808	1.09497081093261e-15	8.55928161834176e-14
"DTL"	-3.41546602667974	1.10826229661224e-15	8.64779235390272e-14
"AF401032"	-5.78480613749379	1.12053610747099e-15	8.72806236477093e-14
"DBC1"	3.43928050424205	1.12729722991089e-15	8.75819477542269e-14
"AK124803"	3.04001979503896	1.1283918515147e-15	8.75819477542269e-14
"MEG3"	5.2521861164085	1.13428986439925e-15	8.77802154536078e-14
"THC2340773"	3.9094608327705	1.13494257762512e-15	8.77802154536078e-14
"SLC30A3"	3.34116356455403	1.14291476932209e-15	8.82414564694006e-14
"TYROBP"	3.66470514759314	1.15012863229745e-15	8.86426332376477e-14
"MGC33510"	4.4919022068641	1.15288339313768e-15	8.86993351032073e-14
"CLTB"	3.5254860968804	1.16109218532493e-15	8.90228264175651e-14
"DNAJB2"	3.3613252582076	1.16206065774212e-15	8.90228264175651e-14
"CLIC1"	-3.65655688607643	1.16316729333915e-15	8.90228264175651e-14
"GABRD"	4.94329817254	1.18261207039476e-15	9.03536188948042e-14
"MAST1"	4.06409994212979	1.1905017622396e-15	9.03971013711498e-14
"GRM3"	4.15408261517672	1.19163658835779e-15	9.03971013711498e-14
"CART"	3.34902931954054	1.19166104194812e-15	9.03971013711498e-14
"TOM1L2"	2.90926952684585	1.19266518726894e-15	9.03971013711498e-14
"AK094413"	4.31265252809714	1.19346973197211e-15	9.03971013711498e-14
"PSD3"	4.16613621731459	1.1955567652693e-15	9.03993188555005e-14
"A_24_P24142"	-3.31736785434928	1.20384946047294e-15	9.06539101313824e-14
"WIF1"	3.19926116738068	1.20533120121611e-15	9.06539101313824e-14
"UBE2T"	-2.61584699366062	1.20565712635791e-15	9.06539101313824e-14
"C7orf16"	4.80279098932502	1.20717801613573e-15	9.06539101313824e-14
"DRD1IP"	3.82558249880445	1.22104862414207e-15	9.15390564969036e-14
"FLJ10159"	2.95024075109235	1.23540392498892e-15	9.24574613776627e-14
"LUM"	-4.19218959780231	1.24038632957851e-15	9.25025272948584e-14
"AK124841"	3.73064206838577	1.24128581291111e-15	9.25025272948584e-14
"TCEAL3"	3.64964081785416	1.24232298613659e-15	9.25025272948584e-14
"ENST00000316708"	3.45309233869489	1.24849057083853e-15	9.28044657656641e-14
"DCT"	-3.00875028813922	1.25845153166767e-15	9.33182714197944e-14
"YWHAH"	3.0826853477279	1.25965115640295e-15	9.33182714197944e-14
"CDK6"	-2.90689063202427	1.26426525514261e-15	9.35024190634173e-14
"THC2290198"	3.43860371536144	1.26903163511234e-15	9.36585457233971e-14
"ALDH2"	3.21886620053368	1.27064016869966e-15	9.36585457233971e-14
"PRSS23"	-3.31523868973762	1.30541202828591e-15	9.59491466402981e-14
"KIF20A"	-3.59656459477482	1.30608430700185e-15	9.59491466402981e-14
"S100A8"	3.25787689496889	1.31017891143121e-15	9.60892650385381e-14
"FER1L3"	-2.57870886780976	1.32820424161445e-15	9.72489008972743e-14
"ZNF651"	3.00047983938243	1.33758542975048e-15	9.77728211553549e-14
"TAGLN3"	4.87820737870349	1.34229671129426e-15	9.79542139931361e-14
"LOC157627"	5.91561321009373	1.34850266025728e-15	9.81263323302949e-14
"MOCOS"	-3.18562813524948	1.34912259514917e-15	9.81263323302949e-14
"C1orf173"	2.93126108030568	1.37460062538057e-15	9.97930626437293e-14
"TNFRSF10B"	-3.28063640618293	1.37785185373398e-15	9.97930626437293e-14
"PKP3"	-3.61656591963673	1.38060951372095e-15	9.97930626437293e-14
"TIAM2"	3.97139725642195	1.38307022275712e-15	9.97930626437293e-14
"CD3D"	-3.76044279190979	1.38623700883223e-15	9.97930626437293e-14
"DNER"	3.0234416472112	1.38746132356332e-15	9.97930626437293e-14
"PCP4"	4.48751608538704	1.38793929742821e-15	9.97930626437293e-14
"RTN1"	6.52592655306676	1.39136311761062e-15	9.98757730714906e-14
"JUB"	-3.01363122723775	1.43084964071753e-15	1.02460813107907e-13
"CR620293"	3.87738567695738	1.43203977255821e-15	1.02460813107907e-13
"RRM2"	-3.80932262230466	1.44035024749576e-15	1.0276953942262e-13
"SYNE1"	3.52655106082158	1.44103335422217e-15	1.0276953942262e-13
"KCNJ3"	3.38890826114165	1.44484906003043e-15	1.02874658113771e-13
"AQP1"	5.44231534261918	1.45188963434606e-15	1.03172807462977e-13
"KARCA1"	2.87550269178724	1.45373353257569e-15	1.03172807462977e-13
"FLJ14167"	3.97491994516283	1.46969786234042e-15	1.04084013340534e-13
"C3orf3"	3.63927516652437	1.47131119902738e-15	1.04084013340534e-13
"PPP3CA"	4.00238164794379	1.49937586103578e-15	1.05769893482043e-13
"RASGRP2"	3.06439262932343	1.5016024491032e-15	1.05769893482043e-13
"WDHD1"	-3.19855381547576	1.50326282666589e-15	1.05769893482043e-13
"SCD5"	5.14419686930965	1.50477301737445e-15	1.05769893482043e-13
"ARPP-21"	3.5620824551098	1.51684706155066e-15	1.06448256007959e-13
"THC2337980"	3.39359993809739	1.53279450216662e-15	1.07395845733145e-13
"AF038185"	3.24861201799544	1.53867364927376e-15	1.07636102048162e-13
"UBE2C"	-5.32544492885203	1.54547193758339e-15	1.07783781909588e-13
"LOC157562"	3.20621739343	1.54569171207212e-15	1.07783781909588e-13
"WASF1"	2.86771065416454	1.55034858730067e-15	1.07937185085112e-13
"KNTC1"	-3.07851956048304	1.55791603869236e-15	1.08292420088282e-13
"JPH3"	4.03836071903461	1.56856197613849e-15	1.08860183528815e-13
"SORCS3"	3.32241888639908	1.57510309955671e-15	1.09141725972596e-13
"PLP1"	6.24523259006431	1.57799157225163e-15	1.09169681512734e-13
"APBA2"	3.45322748323112	1.58081409428632e-15	1.09192993673101e-13
"PLXDC1"	3.23036115556488	1.59312640303231e-15	1.09870700175215e-13
"TIMELESS"	-3.25475362218964	1.60797612066316e-15	1.1072100149977e-13
"ASGR2"	-3.81591949095754	1.61667699858668e-15	1.11145911150096e-13
"HIST1H2BI"	-2.7748331941659	1.63023284062119e-15	1.11796100492343e-13
"ENST00000309874"	3.19049662072887	1.63122397431409e-15	1.11796100492343e-13
"MAPK8IP2"	3.54828852052856	1.63378366044878e-15	1.11797118360086e-13
"TMEM45A"	-3.14615869948233	1.64025359292306e-15	1.12065288632509e-13
"C14orf132"	3.53016453760302	1.65414609016642e-15	1.12702169945962e-13
"LOC138046"	3.1441169346776	1.65479640691035e-15	1.12702169945962e-13
"HIVEP2"	3.04229191474186	1.65727167114546e-15	1.12702169945962e-13
"RGC32"	4.94970963043505	1.66099898313141e-15	1.12781060785079e-13
"FBXO2"	3.75782704402068	1.67007943352706e-15	1.13214433902845e-13
"SH3GL3"	4.10609242900961	1.67253574020501e-15	1.13214433902845e-13
"GLS2"	2.61691844060181	1.69545888238e-15	1.14589544864363e-13
"PRKCE"	3.14435293193001	1.70222920985457e-15	1.14870401563934e-13
"QKI"	4.27021871374635	1.74268673004191e-15	1.17420200517594e-13
"TCF7"	-3.19057278035869	1.75103829673841e-15	1.1780224106281e-13
"CDKN3"	-3.09336024220373	1.78411415202942e-15	1.19843912557805e-13
"LOXL2"	-4.24676538742248	1.80201611622969e-15	1.20861633590972e-13
"A_24_P365349"	3.90624370367548	1.80873373502194e-15	1.21127258709221e-13
"LHPP"	3.58923969348313	1.84861352954574e-15	1.23609499187936e-13
"CTSF"	2.93876788085052	1.85864964430195e-15	1.24091698364481e-13
